Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept,Frequency,Original_Id,Original_Code,Original_Name,Original_Vocab,Mapping_Applied,Mapping_Relationship
2212800,No matching concept,No matching concept,Undefined,Unknown,None,Invalid,Non-standard,3556,2212800,No matching concept,No matching concept,None,No,
42869529,71774-4,Mitogen stimulated gamma interferon [Units/volume] corrected for background in Blood,Lab Test,Measurement,LOINC,Valid,Standard,3554,42869529,71774-4,Mitogen stimulated gamma interferon [Units/volume] corrected for background in Blood,LOINC,No,
4192889,394957003,Mixed venous carbon dioxide level,Clinical Observation,Measurement,SNOMED,Valid,Standard,3533,3049133,48391-7,"Carbon dioxide, total [Moles/volume] in Venous blood by calculation",LOINC,Yes,Is a
3022640,26451-5,Eosinophils/100 leukocytes in Cerebral spinal fluid,Lab Test,Measurement,LOINC,Valid,Standard,3512,3022640,26451-5,Eosinophils/100 leukocytes in Cerebral spinal fluid,LOINC,No,
3048446,46216-8,Mycobacterium tuberculosis tuberculin stimulated gamma interferon/Mitogen stimulated gamma interferon [Units/volume] in Control Blood,Lab Test,Measurement,LOINC,Valid,Standard,3506,3048446,46216-8,Mycobacterium tuberculosis tuberculin stimulated gamma interferon/Mitogen stimulated gamma interferon [Units/volume] in Control Blood,LOINC,No,
37172346,50751000237105,Human parvovirus B19 DNA nucleic acid amplification qualitative result,Clinical Observation,Measurement,SNOMED,Valid,Standard,3503,3009121,9571-1,Parvovirus B19 DNA [Presence] in Specimen by NAA with probe detection,LOINC,Yes,Is a
3012537,14611-8,Nuclear Ab pattern [Interpretation] in Serum,Lab Test,Measurement,LOINC,Valid,Standard,3499,3012537,14611-8,Nuclear Ab pattern [Interpretation] in Serum,LOINC,No,
3016228,8117-4,CD19 cells/100 cells in Blood,Lab Test,Measurement,LOINC,Valid,Standard,3498,3016228,8117-4,CD19 cells/100 cells in Blood,LOINC,No,
3006490,5774-5,Calcium oxalate crystals [Presence] in Urine sediment by Light microscopy,Lab Test,Measurement,LOINC,Valid,Standard,3489,3006490,5774-5,Calcium oxalate crystals [Presence] in Urine sediment by Light microscopy,LOINC,No,
3009628,17351-8,Neutrophil cytoplasmic Ab [Presence] in Serum,Lab Test,Measurement,LOINC,Valid,Standard,3484,3009628,17351-8,Neutrophil cytoplasmic Ab [Presence] in Serum,LOINC,No,
35918258,920,TNM Path Descriptor,NAACCR Variable,Measurement,NAACCR,Valid,Standard,3457,35918258,920,TNM Path Descriptor,NAACCR,No,
37020912,92004-1,Spinal muscular atrophy newborn screen interpretation,Lab Test,Measurement,LOINC,Valid,Standard,3454,37020912,92004-1,Spinal muscular atrophy newborn screen interpretation,LOINC,No,
3011149,2110-5,Choriogonadotropin.beta subunit (pregnancy test) [Presence] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,3449,3011149,2110-5,Choriogonadotropin.beta subunit (pregnancy test) [Presence] in Serum or Plasma,LOINC,No,
3045450,32756-9,CD3+CD4+ (T4 helper) cells/CD3+CD8+ (T8 suppressor cells) cells [# Ratio] in Bronchial specimen,Lab Test,Measurement,LOINC,Valid,Standard,3448,3045450,32756-9,CD3+CD4+ (T4 helper) cells/CD3+CD8+ (T8 suppressor cells) cells [# Ratio] in Bronchial specimen,LOINC,No,
37172421,51521000237104,Herpes simplex type 1 IgG antibody in serum qualitative result,Clinical Observation,Measurement,SNOMED,Valid,Standard,3440,3009088,17850-9,Herpes simplex virus 1 IgG Ab [Presence] in Serum,LOINC,Yes,Subsumes
4020553,104847001,Oxygen saturation measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,3428,3014295,28642-7,Oxygen saturation in Arterial cord blood,LOINC,Yes,Subsumes
40761859,58765-9,Histone Ab [Presence] in Serum by Immunoassay,Lab Test,Measurement,LOINC,Valid,Standard,3427,40761859,58765-9,Histone Ab [Presence] in Serum by Immunoassay,LOINC,No,
4006180,121754007,Chromogranin A measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,3424,3006407,9811-1,Chromogranin A [Mass/volume] in Serum or Plasma,LOINC,Yes,Is a
3044690,43218-7,Nicotine+Cotinine [Presence] in Urine,Lab Test,Measurement,LOINC,Valid,Standard,3421,3044690,43218-7,Nicotine+Cotinine [Presence] in Urine,LOINC,No,
4265057,62037009,Cortisol measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,3413,3028305,26528-0,Cortisol [Mass/volume] in Serum or Plasma --1 hour post dose corticotropin,LOINC,Yes,Is a
3008561,13590-5,Activated protein C resistance [Time Ratio] in Platelet poor plasma by Coagulation assay,Lab Test,Measurement,LOINC,Valid,Standard,3413,3008561,13590-5,Activated protein C resistance [Time Ratio] in Platelet poor plasma by Coagulation assay,LOINC,No,
3046825,45391-0,Epithelial cells.renal [#/area] in Urine sediment by Microscopy low power field,Lab Test,Measurement,LOINC,Valid,Standard,3412,3046825,45391-0,Epithelial cells.renal [#/area] in Urine sediment by Microscopy low power field,LOINC,No,
3030850,35026-4,Monocytes [#/volume] in Cerebral spinal fluid,Lab Test,Measurement,LOINC,Valid,Standard,3409,3030850,35026-4,Monocytes [#/volume] in Cerebral spinal fluid,LOINC,No,
4230636,88810008,Alkaline phosphatase measurement,Procedure,Measurement,SNOMED,Valid,Standard,3395,4230636,88810008,Alkaline phosphatase measurement,SNOMED,No,
3020845,14725-6,[Type] of Body fluid,Lab Test,Measurement,LOINC,Valid,Standard,3380,3020845,14725-6,[Type] of Body fluid,LOINC,No,
3029640,50733-5,Serotonin release interpretation in Serum,Lab Test,Measurement,LOINC,Valid,Standard,3353,3029640,50733-5,Serotonin release interpretation in Serum,LOINC,No,
3046524,46082-4,Influenza virus A Ag [Presence] in Nasopharynx by Immunoassay,Lab Test,Measurement,LOINC,Valid,Standard,3338,3046524,46082-4,Influenza virus A Ag [Presence] in Nasopharynx by Immunoassay,LOINC,No,
3043362,46083-2,Influenza virus B Ag [Presence] in Nasopharynx by Immunoassay,Lab Test,Measurement,LOINC,Valid,Standard,3338,3043362,46083-2,Influenza virus B Ag [Presence] in Nasopharynx by Immunoassay,LOINC,No,
37172337,50661000237100,Influenza A virus RNA nucleic acid amplification qualitative result,Clinical Observation,Measurement,SNOMED,Valid,Standard,3324,36203321,85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,LOINC,Yes,Subsumes
3021888,1006-6,Direct antiglobulin test.IgG specific reagent [Interpretation] on Red Blood Cells,Lab Test,Measurement,LOINC,Valid,Standard,3317,3021888,1006-6,Direct antiglobulin test.IgG specific reagent [Interpretation] on Red Blood Cells,LOINC,No,
3018646,14312-3,Tetrahydrocannabinol [Presence] in Urine by Screen method >50 ng/mL,Lab Test,Measurement,LOINC,Valid,Standard,3313,3018646,14312-3,Tetrahydrocannabinol [Presence] in Urine by Screen method >50 ng/mL,LOINC,No,
4286674,68939003,Vancomycin measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,3312,3011461,4090-7,Vancomycin [Mass/volume] in Serum or Plasma --peak,LOINC,Yes,Subsumes
4198724,313579004,Urine methamphetamine measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,3299,3011402,19554-5,Methamphetamine [Presence] in Urine by Screen method,LOINC,Yes,Subsumes
4231790,438322002,Measurement of tricyclic antidepressant in urine,Clinical Observation,Measurement,SNOMED,Valid,Standard,3299,3006006,19312-8,Tricyclic antidepressants [Presence] in Urine by Screen method,LOINC,Yes,Is a
4152983,270992008,Serum total protein measurement,Procedure,Measurement,SNOMED,Valid,Standard,3297,4152983,270992008,Serum total protein measurement,SNOMED,No,
3043310,43304-5,Chlamydia trachomatis rRNA [Presence] in Specimen by NAA with probe detection,Lab Test,Measurement,LOINC,Valid,Standard,3294,3043310,43304-5,Chlamydia trachomatis rRNA [Presence] in Specimen by NAA with probe detection,LOINC,No,
37175048,1251457009,Metastatic neuroblastoma to central nervous system,Clinical Observation,Measurement,SNOMED,Valid,Standard,3293,35226096,OMOP5031564,Metastasis to central nervous system,Cancer Modifier,Yes,Maps to
35918557,2960,Derived AJCC-6 N,NAACCR Variable,Measurement,NAACCR,Valid,Standard,3291,35918557,2960,Derived AJCC-6 N,NAACCR,No,
35918191,2970,Derived AJCC-6 N Descript,NAACCR Variable,Measurement,NAACCR,Valid,Standard,3289,35918191,2970,Derived AJCC-6 N Descript,NAACCR,No,
3045688,32615-7,Homocysteine cysteine disulfide [Moles/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,3277,3045688,32615-7,Homocysteine cysteine disulfide [Moles/volume] in Serum or Plasma,LOINC,No,
37173353,59121000237109,EBNA (Epstein-Barr nuclear antigen) IgG antibody in serum qualitative result,Clinical Observation,Measurement,SNOMED,Valid,Standard,3273,3017612,5156-5,Epstein Barr virus nuclear IgG Ab [Presence] in Serum by Immunoassay,LOINC,Yes,Subsumes
3045028,43305-2,Neisseria gonorrhoeae rRNA [Presence] in Specimen by NAA with probe detection,Lab Test,Measurement,LOINC,Valid,Standard,3266,3045028,43305-2,Neisseria gonorrhoeae rRNA [Presence] in Specimen by NAA with probe detection,LOINC,No,
35918907,2940,Derived AJCC-6 T,NAACCR Variable,Measurement,NAACCR,Valid,Standard,3263,35918907,2940,Derived AJCC-6 T,NAACCR,No,
35918109,2950,Derived AJCC-6 T Descript,NAACCR Variable,Measurement,NAACCR,Valid,Standard,3263,35918109,2950,Derived AJCC-6 T Descript,NAACCR,No,
35918465,2980,Derived AJCC-6 M,NAACCR Variable,Measurement,NAACCR,Valid,Standard,3259,35918465,2980,Derived AJCC-6 M,NAACCR,No,
35918704,3000,Derived AJCC-6 Stage Grp,NAACCR Variable,Measurement,NAACCR,Valid,Standard,3258,35918704,3000,Derived AJCC-6 Stage Grp,NAACCR,No,
35918463,2990,Derived AJCC-6 M Descript,NAACCR Variable,Measurement,NAACCR,Valid,Standard,3258,35918463,2990,Derived AJCC-6 M Descript,NAACCR,No,
35918319,900,TNM Path M,NAACCR Variable,Measurement,NAACCR,Valid,Standard,3251,35918319,900,TNM Path M,NAACCR,No,
35918717,3010,Derived SS1977,NAACCR Variable,Measurement,NAACCR,Valid,Standard,3244,35918717,3010,Derived SS1977,NAACCR,No,
35918492,3020,Derived SS2000,NAACCR Variable,Measurement,NAACCR,Valid,Standard,3244,35918492,3020,Derived SS2000,NAACCR,No,
46272908,711357009,Measurement of C-reactive protein using high sensitivity technique,Procedure,Measurement,SNOMED,Valid,Standard,3242,46272908,711357009,Measurement of C-reactive protein using high sensitivity technique,SNOMED,No,
3027491,5176-3,Helicobacter pylori IgG Ab [Units/volume] in Serum by Immunoassay,Lab Test,Measurement,LOINC,Valid,Standard,3235,3027491,5176-3,Helicobacter pylori IgG Ab [Units/volume] in Serum by Immunoassay,LOINC,No,
3001893,30379-2,Eosinophils/100 leukocytes in Pleural fluid,Lab Test,Measurement,LOINC,Valid,Standard,3233,3001893,30379-2,Eosinophils/100 leukocytes in Pleural fluid,LOINC,No,
3000372,15378-3,Fungus identified in Isolate by Culture,Lab Test,Measurement,LOINC,Valid,Standard,3223,3000372,15378-3,Fungus identified in Isolate by Culture,LOINC,No,
36203618,85818-3,Clot formation+Clotting time of Blood by Thromboelastography,Lab Test,Measurement,LOINC,Valid,Standard,3216,36203618,85818-3,Clot formation+Clotting time of Blood by Thromboelastography,LOINC,No,
3015532,604-9,Bacteria identified in Bronchial specimen by Aerobe culture,Lab Test,Measurement,LOINC,Valid,Standard,3202,3015532,604-9,Bacteria identified in Bronchial specimen by Aerobe culture,LOINC,No,
3005711,13897-4,Thyrotropin.beta subunit [Mass/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,3199,3005711,13897-4,Thyrotropin.beta subunit [Mass/volume] in Serum or Plasma,LOINC,No,
4241825,59260005,Antibody to SS-A measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,3193,3023939,17792-3,Sjogrens syndrome-A extractable nuclear Ab [Units/volume] in Serum,LOINC,Yes,Is a
35918537,2800,CS Tumor Size,NAACCR Variable,Measurement,NAACCR,Valid,Standard,3190,35918537,2800,CS Tumor Size,NAACCR,No,
40762049,58956-4,Direct antiglobulin test.complement C3b+C4d specific reagent [Presence] on Red Blood Cells,Lab Test,Measurement,LOINC,Valid,Standard,3187,40762049,58956-4,Direct antiglobulin test.complement C3b+C4d specific reagent [Presence] on Red Blood Cells,LOINC,No,
42869528,71773-6,Mycobacterium tuberculosis stimulated gamma interferon [Interpretation] in Blood Qualitative,Lab Test,Measurement,LOINC,Valid,Standard,3186,42869528,71773-6,Mycobacterium tuberculosis stimulated gamma interferon [Interpretation] in Blood Qualitative,LOINC,No,
1075460,1304152003,Partial pressure of carbon dioxide in arterial blood,Clinical Observation,Measurement,SNOMED,Valid,Standard,3183,3045156,32771-8,Carbon dioxide [Partial pressure] adjusted to patient's actual temperature in Arterial blood,LOINC,Yes,Subsumes
37175121,25231000237103,PO2 (partial pressure of oxygen) in arterial blood,Clinical Observation,Measurement,SNOMED,Valid,Standard,3183,3022803,19255-9,Oxygen [Partial pressure] adjusted to patient's actual temperature in Arterial blood,LOINC,Yes,Is a
4278246,65318003,"Fluorescent antibody, screen",Procedure,Measurement,SNOMED,Valid,Standard,3181,4278246,65318003,"Fluorescent antibody, screen",SNOMED,No,
37173625,63161000237108,Herpes simplex type 2 IgG antibody in serum qualitative result,Clinical Observation,Measurement,SNOMED,Valid,Standard,3177,3015864,17851-7,Herpes simplex virus 2 IgG Ab [Presence] in Serum,LOINC,Yes,Subsumes
35918878,2840,CS Lymph Nodes Eval,NAACCR Variable,Measurement,NAACCR,Valid,Standard,3165,35918878,2840,CS Lymph Nodes Eval,NAACCR,No,
35918642,2810,CS Extension,NAACCR Variable,Measurement,NAACCR,Valid,Standard,3165,35918642,2810,CS Extension,NAACCR,No,
35918538,2830,CS Lymph Nodes,NAACCR Variable,Measurement,NAACCR,Valid,Standard,3162,35918538,2830,CS Lymph Nodes,NAACCR,No,
35918407,2820,CS Tumor Size/Ext Eval,NAACCR Variable,Measurement,NAACCR,Valid,Standard,3162,35918407,2820,CS Tumor Size/Ext Eval,NAACCR,No,
35918865,2860,CS Mets Eval,NAACCR Variable,Measurement,NAACCR,Valid,Standard,3160,35918865,2860,CS Mets Eval,NAACCR,No,
35918815,2850,CS Mets at DX,NAACCR Variable,Measurement,NAACCR,Valid,Standard,3159,35918815,2850,CS Mets at DX,NAACCR,No,
46286405,985471000000101,HoNOS-LD (Health of the Nation Outcome Scales for People with Learning Disabilities) rating scale 4 - attention and concentration,Staging / Scales,Measurement,SNOMED,Valid,Standard,3151,46286405,985471000000101,HoNOS-LD (Health of the Nation Outcome Scales for People with Learning Disabilities) rating scale 4 - attention and concentration,SNOMED,No,
3024865,1823-4,Alpha tocopherol [Mass/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,3149,3024865,1823-4,Alpha tocopherol [Mass/volume] in Serum or Plasma,LOINC,No,
3012570,5002-1,Epstein Barr virus DNA [Presence] in Blood by NAA with probe detection,Lab Test,Measurement,LOINC,Valid,Standard,3146,3012570,5002-1,Epstein Barr virus DNA [Presence] in Blood by NAA with probe detection,LOINC,No,
37172472,52041000237109,Influenza B virus RNA nucleic acid amplification qualitative result,Clinical Observation,Measurement,SNOMED,Valid,Standard,3143,37021252,92141-1,Influenza virus B RNA [Presence] in Respiratory system specimen by NAA with probe detection,LOINC,Yes,Subsumes
37172337,50661000237100,Influenza A virus RNA nucleic acid amplification qualitative result,Clinical Observation,Measurement,SNOMED,Valid,Standard,3140,37020635,92142-9,Influenza virus A RNA [Presence] in Respiratory system specimen by NAA with probe detection,LOINC,Yes,Is a
3032411,49836-0,Platelet function (closure time) [Interpretation] in Blood Narrative,Lab Test,Measurement,LOINC,Valid,Standard,3140,3032411,49836-0,Platelet function (closure time) [Interpretation] in Blood Narrative,LOINC,No,
3027401,15432-8,Testosterone Free/Testosterone.total in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,3132,3027401,15432-8,Testosterone Free/Testosterone.total in Serum or Plasma,LOINC,No,
4036693,118092009,Measurement of myeloperoxidase antibody,Clinical Observation,Measurement,SNOMED,Valid,Standard,3112,3023150,6969-0,Myeloperoxidase Ab [Units/volume] in Serum,LOINC,Yes,Is a
3041364,53317-4,Leukocyte clumps [Presence] in Urine by Automated,Lab Test,Measurement,LOINC,Valid,Standard,3102,3041364,53317-4,Leukocyte clumps [Presence] in Urine by Automated,LOINC,No,
36768255,OMOP4997930,Largest Dimension of Tumor,Dimension,Measurement,Cancer Modifier,Valid,Standard,3100,36768255,OMOP4997930,Largest Dimension of Tumor,Cancer Modifier,No,
40765204,62467-6,Galactomannan Ag [Units/volume] in Specimen by Immunoassay,Lab Test,Measurement,LOINC,Valid,Standard,3097,40765204,62467-6,Galactomannan Ag [Units/volume] in Specimen by Immunoassay,LOINC,No,
3043453,32787-4,Neutrophil cytoplasmic Ab.perinuclear [Titer] in Serum,Lab Test,Measurement,LOINC,Valid,Standard,3093,3043453,32787-4,Neutrophil cytoplasmic Ab.perinuclear [Titer] in Serum,LOINC,No,
40765163,62426-2,Bordetella sp DNA panel - Specimen by NAA with probe detection,Lab Test,Measurement,LOINC,Valid,Standard,3091,40765163,62426-2,Bordetella sp DNA panel - Specimen by NAA with probe detection,LOINC,No,
40763479,60424-9,Parainfluenza virus 4 Ag [Presence] in Specimen,Lab Test,Measurement,LOINC,Valid,Standard,3091,40763479,60424-9,Parainfluenza virus 4 Ag [Presence] in Specimen,LOINC,No,
3021578,31926-9,Parainfluenza virus 2 Ag [Presence] in Specimen,Lab Test,Measurement,LOINC,Valid,Standard,3091,3021578,31926-9,Parainfluenza virus 2 Ag [Presence] in Specimen,LOINC,No,
3010464,31924-4,Parainfluenza virus 1 Ag [Presence] in Specimen,Lab Test,Measurement,LOINC,Valid,Standard,3091,3010464,31924-4,Parainfluenza virus 1 Ag [Presence] in Specimen,LOINC,No,
3005880,31928-5,Parainfluenza virus 3 Ag [Presence] in Specimen,Lab Test,Measurement,LOINC,Valid,Standard,3091,3005880,31928-5,Parainfluenza virus 3 Ag [Presence] in Specimen,LOINC,No,
3018676,3174-0,Antithrombin [Units/volume] in Platelet poor plasma by Chromogenic method,Lab Test,Measurement,LOINC,Valid,Standard,3083,3018676,3174-0,Antithrombin [Units/volume] in Platelet poor plasma by Chromogenic method,LOINC,No,
