Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept,Frequency,Original_Id,Original_Code,Original_Name,Original_Vocab,Mapping_Applied,Mapping_Relationship
45765734,702744005,Supervision of high risk pregnancy for primigravida age 15 years or younger,Procedure,Observation,SNOMED,Valid,Standard,95,45765734,702744005,Supervision of high risk pregnancy for primigravida age 15 years or younger,SNOMED,No,
441493,293531002,Vasodilator adverse reaction,Disorder,Observation,SNOMED,Valid,Standard,95,441493,293531002,Vasodilator adverse reaction,SNOMED,No,
433948,218082000,Accident caused by handgun,Event,Observation,SNOMED,Valid,Standard,95,433948,218082000,Accident caused by handgun,SNOMED,No,
4309758,216372001,"Place of occurrence of accident or poisoning, public park",Location,Observation,SNOMED,Valid,Non-standard,95,4309758,216372001,"Place of occurrence of accident or poisoning, public park",SNOMED,No,
4182993,54734006,Sebaceous adenocarcinoma,Morph Abnormality,Observation,SNOMED,Valid,Standard,95,4182993,54734006,Sebaceous adenocarcinoma,SNOMED,No,
4173347,276717003,Poor feeding of newborn,Clinical Finding,Observation,SNOMED,Valid,Standard,95,4173347,276717003,Poor feeding of newborn,SNOMED,No,
4100813,2763006,Comedo,Morph Abnormality,Observation,SNOMED,Valid,Standard,95,4100813,2763006,Comedo,SNOMED,No,
4077906,18861007,"Granulosa cell tumor, malignant",Morph Abnormality,Observation,SNOMED,Valid,Standard,95,4077906,18861007,"Granulosa cell tumor, malignant",SNOMED,No,
36713251,442571000124108,Tree nut,Substance,Observation,SNOMED,Valid,Standard,95,36713251,442571000124108,Tree nut,SNOMED,No,
36713251,442571000124108,Tree nut,Clinical Observation,Observation,SNOMED,Valid,Non-standard,95,3421369,442571000124108,Tree nut,Nebraska Lexicon,Yes,Maps to
43531661,69161000119103,Functional gait abnormality,Clinical Finding,Observation,SNOMED,Valid,Standard,94,43531661,69161000119103,Functional gait abnormality,SNOMED,No,
4301892,78629008,Total self-care deficit,Clinical Finding,Observation,SNOMED,Valid,Standard,94,4301892,78629008,Total self-care deficit,SNOMED,No,
4218953,72237000,Septic embolus,Morph Abnormality,Observation,SNOMED,Valid,Standard,94,4218953,72237000,Septic embolus,SNOMED,No,
4186106,413558003,Anticoagulation contraindicated,Context-dependent,Observation,SNOMED,Valid,Standard,94,4186106,413558003,Anticoagulation contraindicated,SNOMED,No,
4164687,293606006,Allergy to meperidine,Clinical Finding,Observation,SNOMED,Valid,Non-standard,94,4164687,293606006,Allergy to meperidine,SNOMED,No,
40795842,LP16140-3,Nitrofurantoin,LOINC Component,Observation,LOINC,Valid,Non-standard,94,40795842,LP16140-3,Nitrofurantoin,LOINC,No,
40792489,LP16158-5,Haloperidol,LOINC Component,Observation,LOINC,Valid,Non-standard,94,40792489,LP16158-5,Haloperidol,LOINC,No,
35821420,744-1140874126,nitrofurantoin,Value,Observation,UK Biobank,Valid,Non-standard,94,35821420,744-1140874126,nitrofurantoin,UK Biobank,No,
35821419,4-1140874126,nitrofurantoin,Value,Observation,UK Biobank,Valid,Non-standard,94,35821419,4-1140874126,nitrofurantoin,UK Biobank,No,
35819497,4-1140867168,haloperidol,Value,Observation,UK Biobank,Valid,Non-standard,94,35819497,4-1140867168,haloperidol,UK Biobank,No,
4267438,62592009,Klebsiella aerogenes,Organism,Observation,SNOMED,Valid,Standard,93,4267438,62592009,Klebsiella aerogenes,SNOMED,No,
40782549,LP14887-1,Niacin,LOINC Component,Observation,LOINC,Valid,Non-standard,93,40782549,LP14887-1,Niacin,LOINC,No,
4068353,20255002,Blushing,Observable Entity,Measurement,SNOMED,Valid,Standard,93,4068353,20255002,Blushing,SNOMED,No,
4031375,129880000,Finding related to dependent adult care,Clinical Finding,Observation,SNOMED,Valid,Standard,93,4031375,129880000,Finding related to dependent adult care,SNOMED,No,
37049469,LP128648-5,Chlorhexidine,LOINC Component,Observation,LOINC,Valid,Non-standard,93,37049469,LP128648-5,Chlorhexidine,LOINC,No,
35821368,4-1140910670,niacin,Value,Observation,UK Biobank,Valid,Non-standard,93,35821368,4-1140910670,niacin,UK Biobank,No,
433934,218047001,Accident caused by needle,Event,Observation,SNOMED,Valid,Standard,92,433934,218047001,Accident caused by needle,SNOMED,No,
4331069,429962007,Family history of hereditary disease,Context-dependent,Observation,SNOMED,Valid,Standard,92,4331069,429962007,Family history of hereditary disease,SNOMED,No,
4330994,22495007,Abnormal weight,Clinical Finding,Observation,SNOMED,Valid,Standard,92,4330994,22495007,Abnormal weight,SNOMED,No,
4209116,313395003,Cardiac rehabilitation,Procedure,Observation,SNOMED,Valid,Standard,92,4209116,313395003,Cardiac rehabilitation,SNOMED,No,
4074758,224101003,Member of single parent family,Clinical Finding,Observation,SNOMED,Valid,Standard,92,4074758,224101003,Member of single parent family,SNOMED,No,
4048168,232349006,Allergy to house dust,Clinical Finding,Observation,SNOMED,Valid,Non-standard,92,4048168,232349006,Allergy to house dust,SNOMED,No,
4037299,1623000,Myxopapillary ependymoma,Morph Abnormality,Observation,SNOMED,Valid,Standard,92,4037299,1623000,Myxopapillary ependymoma,SNOMED,No,
4027003,226077000,Therapeutic diet,Clinical Finding,Observation,SNOMED,Valid,Standard,92,4027003,226077000,Therapeutic diet,SNOMED,No,
4024265,19571008,Multiple open wounds,Morph Abnormality,Observation,SNOMED,Valid,Standard,92,4024265,19571008,Multiple open wounds,SNOMED,No,
4022050,105419003,Academic underachievement,Clinical Finding,Observation,SNOMED,Valid,Standard,92,4022050,105419003,Academic underachievement,SNOMED,No,
4317099,218791008,Adverse reaction to cannabis,Disorder,Observation,SNOMED,Valid,Standard,91,4317099,218791008,Adverse reaction to cannabis,SNOMED,No,
4228482,405748007,Already on aspirin,Clinical Finding,Observation,SNOMED,Valid,Standard,91,4228482,405748007,Already on aspirin,SNOMED,No,
4078242,19030005,Human immunodeficiency virus,Organism,Observation,SNOMED,Valid,Standard,91,4078242,19030005,Human immunodeficiency virus,SNOMED,No,
43530673,1421000119104,Family history of colorectal cancer,Context-dependent,Observation,SNOMED,Valid,Standard,90,43530673,1421000119104,Family history of colorectal cancer,SNOMED,No,
4295115,76345009,"Pancreatic endocrine tumor, benign",Morph Abnormality,Observation,SNOMED,Valid,Standard,90,4295115,76345009,"Pancreatic endocrine tumor, benign",SNOMED,No,
4147980,30494009,Junctional nevus,Morph Abnormality,Observation,SNOMED,Valid,Standard,90,4147980,30494009,Junctional nevus,SNOMED,No,
4101098,27925004,Nodule,Morph Abnormality,Observation,SNOMED,Valid,Standard,90,4101098,27925004,Nodule,SNOMED,No,
40483083,442326005,Cloudy peritoneal dialysis effluent,Clinical Finding,Observation,SNOMED,Valid,Standard,90,40483083,442326005,Cloudy peritoneal dialysis effluent,SNOMED,No,
4038560,228281002,Problem drinker,Clinical Finding,Observation,SNOMED,Valid,Standard,90,4038560,228281002,Problem drinker,SNOMED,No,
4010839,102494001,Decreased body growth,Clinical Finding,Observation,SNOMED,Valid,Standard,90,4010839,102494001,Decreased body growth,SNOMED,No,
4277113,65413006,Caries,Morph Abnormality,Observation,SNOMED,Valid,Standard,89,4277113,65413006,Caries,SNOMED,No,
4219205,81669005,Neurofibromatosis,Morph Abnormality,Observation,SNOMED,Valid,Standard,89,4219205,81669005,Neurofibromatosis,SNOMED,No,
4091956,249477003,Increased thirst,Clinical Finding,Observation,SNOMED,Valid,Standard,89,4091956,249477003,Increased thirst,SNOMED,No,
434539,218572006,Adverse reaction to anticoagulant antagonists,Disorder,Observation,SNOMED,Valid,Standard,88,434539,218572006,Adverse reaction to anticoagulant antagonists,SNOMED,No,
4220185,40009002,Craniopharyngioma,Morph Abnormality,Observation,SNOMED,Valid,Standard,88,4220185,40009002,Craniopharyngioma,SNOMED,No,
4167462,294499007,Allergy to penicillin G,Clinical Finding,Observation,SNOMED,Valid,Non-standard,88,4167462,294499007,Allergy to penicillin G,SNOMED,No,
4148412,266904009,FH: Genitourinary disease,Context-dependent,Observation,SNOMED,Valid,Standard,88,4148412,266904009,FH: Genitourinary disease,SNOMED,No,
4122575,289136006,Finding of eating pattern,Clinical Finding,Observation,SNOMED,Valid,Standard,88,4122575,289136006,Finding of eating pattern,SNOMED,No,
4100028,293056002,Tetracycline adverse reaction,Disorder,Observation,SNOMED,Valid,Standard,88,4100028,293056002,Tetracycline adverse reaction,SNOMED,No,
4086754,243871000,Ostomy monitoring status,Clinical Finding,Observation,SNOMED,Valid,Standard,88,4086754,243871000,Ostomy monitoring status,SNOMED,No,
4078373,19227008,Foreign body,Morph Abnormality,Observation,SNOMED,Valid,Standard,88,4078373,19227008,Foreign body,SNOMED,No,
40479355,444380003,Exposure to Treponema pallidum,Event,Observation,SNOMED,Valid,Standard,88,40479355,444380003,Exposure to Treponema pallidum,SNOMED,No,
439376,214278002,"Motor vehicle traffic accident involving collision, on highway, between motor vehicle and fallen stone, traffic sign, tree or utility pole, passenger of motor vehicle injured",Event,Observation,SNOMED,Valid,Standard,87,439376,214278002,"Motor vehicle traffic accident involving collision, on highway, between motor vehicle and fallen stone, traffic sign, tree or utility pole, passenger of motor vehicle injured",SNOMED,No,
4326336,430331003,Family history of cancer of the esophagus,Context-dependent,Observation,SNOMED,Valid,Standard,87,4326336,430331003,Family history of cancer of the esophagus,SNOMED,No,
4169137,420174000,Allergy to wheat,Clinical Finding,Observation,SNOMED,Valid,Non-standard,87,4169137,420174000,Allergy to wheat,SNOMED,No,
4093456,25910003,Papillary carcinoma,Morph Abnormality,Observation,SNOMED,Valid,Standard,87,4093456,25910003,Papillary carcinoma,SNOMED,No,
4037106,162438006,Symptom started weeks ago,Clinical Finding,Observation,SNOMED,Valid,Standard,87,4037106,162438006,Symptom started weeks ago,SNOMED,No,
4241843,59367005,Adenosquamous carcinoma,Morph Abnormality,Observation,SNOMED,Valid,Standard,86,4241843,59367005,Adenosquamous carcinoma,SNOMED,No,
4174813,4830009,Hyperpigmentation,Morph Abnormality,Observation,SNOMED,Valid,Standard,86,4174813,4830009,Hyperpigmentation,SNOMED,No,
4100604,299698007,Feeding poor,Clinical Finding,Observation,SNOMED,Valid,Standard,86,4100604,299698007,Feeding poor,SNOMED,No,
4058583,161917009,Recurrence of problem,Clinical Finding,Observation,SNOMED,Valid,Standard,86,4058583,161917009,Recurrence of problem,SNOMED,No,
4025670,19685008,Stasis,Morph Abnormality,Observation,SNOMED,Valid,Standard,86,4025670,19685008,Stasis,SNOMED,No,
37017051,713234005,Supervision of high risk pregnancy with history of previous intrauterine death,Procedure,Observation,SNOMED,Valid,Standard,86,37017051,713234005,Supervision of high risk pregnancy with history of previous intrauterine death,SNOMED,No,
4326805,430777009,Family history of rheumatic fever,Context-dependent,Observation,SNOMED,Valid,Standard,85,4326805,430777009,Family history of rheumatic fever,SNOMED,No,
4169372,293940009,Allergy to prochlorperazine,Clinical Finding,Observation,SNOMED,Valid,Non-standard,85,4169372,293940009,Allergy to prochlorperazine,SNOMED,No,
4165831,293903001,Allergy to lorazepam,Clinical Finding,Observation,SNOMED,Valid,Non-standard,85,4165831,293903001,Allergy to lorazepam,SNOMED,No,
4136776,304578009,Supervision while performing activity of daily living,Procedure,Observation,SNOMED,Valid,Standard,85,4136776,304578009,Supervision while performing activity of daily living,SNOMED,No,
4082393,182877009,Drug dosage altered,Clinical Finding,Observation,SNOMED,Valid,Standard,85,4082393,182877009,Drug dosage altered,SNOMED,No,
762847,432751000124106,Medication dose changed,Context-dependent,Observation,SNOMED,Valid,Standard,84,762847,432751000124106,Medication dose changed,SNOMED,No,
433393,68274007,Fall into hole,Event,Observation,SNOMED,Valid,Standard,84,433393,68274007,Fall into hole,SNOMED,No,
43021338,460617003,Education of caregiver,Context-dependent,Observation,SNOMED,Valid,Standard,84,43021338,460617003,Education of caregiver,SNOMED,No,
4298197,77284006,Lobular carcinoma in situ,Morph Abnormality,Observation,SNOMED,Valid,Standard,84,4298197,77284006,Lobular carcinoma in situ,SNOMED,No,
4195595,7939003,Localized edema,Morph Abnormality,Observation,SNOMED,Valid,Standard,84,4195595,7939003,Localized edema,SNOMED,No,
4099410,292302009,Selective serotonin re-uptake inhibitor adverse reaction,Disorder,Observation,SNOMED,Valid,Standard,84,4099410,292302009,Selective serotonin re-uptake inhibitor adverse reaction,SNOMED,No,
4050948,160496001,Adopted,Clinical Finding,Observation,SNOMED,Valid,Standard,84,4050948,160496001,Adopted,SNOMED,No,
4025571,226404003,Milk intake,Observable Entity,Observation,SNOMED,Valid,Standard,84,4025571,226404003,Milk intake,SNOMED,No,
36717120,720407008,Mother victim of domestic violence,Context-dependent,Observation,SNOMED,Valid,Standard,84,36717120,720407008,Mother victim of domestic violence,SNOMED,No,
2101941,1123F,CPT4 Code 1123F,CPT4,Observation,CPT4,Valid,Non-standard,84,2101941,1123F,CPT4 Code 1123F,CPT4,No,
606335,1144813009,Excessive intake of vitamin B6 and/or vitamin B6 derivative,Clinical Finding,Observation,SNOMED,Valid,Standard,83,606335,1144813009,Excessive intake of vitamin B6 and/or vitamin B6 derivative,SNOMED,No,
603163,1156930004,Benign neurofibroma,Morph Abnormality,Observation,SNOMED,Valid,Standard,83,603163,1156930004,Benign neurofibroma,SNOMED,No,
46274063,116101000119100,Colonoscopy declined,Context-dependent,Observation,SNOMED,Valid,Standard,83,46274063,116101000119100,Colonoscopy declined,SNOMED,No,
4295020,401141001,Parental concern about child,Clinical Finding,Observation,SNOMED,Valid,Standard,83,4295020,401141001,Parental concern about child,SNOMED,No,
4280592,36741007,Seminoma,Morph Abnormality,Observation,SNOMED,Valid,Non-standard,83,4280592,36741007,Seminoma,SNOMED,No,
4182216,54087003,Hairy cell leukemia,Morph Abnormality,Observation,SNOMED,Valid,Standard,83,4182216,54087003,Hairy cell leukemia,SNOMED,No,
4076209,224229008,Sleeping out,Clinical Finding,Observation,SNOMED,Valid,Standard,83,4076209,224229008,Sleeping out,SNOMED,No,
4062745,171278000,Immunization status unknown,Clinical Finding,Observation,SNOMED,Valid,Standard,83,4062745,171278000,Immunization status unknown,SNOMED,No,
37109801,723653009,Adverse reaction caused by decongestant,Disorder,Observation,SNOMED,Valid,Standard,83,37109801,723653009,Adverse reaction caused by decongestant,SNOMED,No,
4247521,61217001,Lentigo maligna,Morph Abnormality,Observation,SNOMED,Valid,Standard,82,4247521,61217001,Lentigo maligna,SNOMED,No,
4227888,87737001,Signet ring cell carcinoma,Morph Abnormality,Observation,SNOMED,Valid,Standard,82,4227888,87737001,Signet ring cell carcinoma,SNOMED,No,
4148404,266888008,FH: Anemia,Context-dependent,Observation,SNOMED,Valid,Standard,82,4148404,266888008,FH: Anemia,SNOMED,No,
4144527,34337008,Prolactinoma,Morph Abnormality,Observation,SNOMED,Valid,Standard,82,4144527,34337008,Prolactinoma,SNOMED,No,
4116976,300910009,Allergy to pollen,Clinical Finding,Observation,SNOMED,Valid,Non-standard,82,4116976,300910009,Allergy to pollen,SNOMED,No,
4099883,292921008,Aminoglycosides adverse reaction,Disorder,Observation,SNOMED,Valid,Standard,82,4099883,292921008,Aminoglycosides adverse reaction,SNOMED,No,
37311060,840544004,Suspected COVID-19,Context-dependent,Observation,SNOMED,Valid,Standard,82,37311060,840544004,Suspected COVID-19,SNOMED,No,
443603,430400006,Adverse reaction to antidiabetic drug,Disorder,Observation,SNOMED,Valid,Standard,81,443603,430400006,Adverse reaction to antidiabetic drug,SNOMED,No,
438922,269662007,Accident involving animal being ridden,Event,Observation,SNOMED,Valid,Standard,81,438922,269662007,Accident involving animal being ridden,SNOMED,No,
435145,218017003,Accident caused by powered lawn mower,Event,Observation,SNOMED,Valid,Standard,80,435145,218017003,Accident caused by powered lawn mower,SNOMED,No,
4190403,414450004,Idiopathic hypereosinophilic syndrome,Morph Abnormality,Observation,SNOMED,Valid,Standard,80,4190403,414450004,Idiopathic hypereosinophilic syndrome,SNOMED,No,
4168223,274723005,Femoral bruit present,Context-dependent,Observation,SNOMED,Valid,Standard,80,4168223,274723005,Femoral bruit present,SNOMED,No,
4052770,161061004,Aged parents,Clinical Finding,Observation,SNOMED,Valid,Non-standard,80,4052770,161061004,Aged parents,SNOMED,No,
4022136,11674008,Parenteral nutrient,Clinical Finding,Observation,SNOMED,Valid,Standard,80,4022136,11674008,Parenteral nutrient,SNOMED,No,
4021165,225360001,Skin care,Procedure,Observation,SNOMED,Valid,Standard,80,4021165,225360001,Skin care,SNOMED,No,
4314535,87163000,Leukemia,Morph Abnormality,Observation,SNOMED,Valid,Non-standard,79,4314535,87163000,Leukemia,SNOMED,No,
4311728,422577008,Turbulent blood flow,Observable Entity,Measurement,SNOMED,Valid,Standard,79,4311728,422577008,Turbulent blood flow,SNOMED,No,
4272858,365232000,Finding related to ability to manage personal health care,Clinical Finding,Observation,SNOMED,Valid,Standard,79,4272858,365232000,Finding related to ability to manage personal health care,SNOMED,No,
