Id,Code,Name,Standard Class,Vocab,Validity,Concept,Frequency
2104757,27036,"Capsulectomy or capsulotomy, hip, with or without excision of heterotopic bone, with release of hip flexor muscles (ie, gluteus medius, gluteus minimus, tensor fascia latae, rectus femoris, sartorius, iliopsoas)",Undefined,CPT4,Invalid,Non-standard,139
2103437,22206,"Osteotomy of spine, posterior or posterolateral approach, 3 columns, 1 vertebral segment (eg, pedicle/vertebral body subtraction); thoracic",Undefined,CPT4,Invalid,Non-standard,139
4272650,64432007,Myocardial imaging,Procedure,SNOMED,Valid,Standard,150
4023102,176073004,Cystoscopic insertion of ureteric stent,Procedure,SNOMED,Valid,Standard,8075
4235369,438652003,Fluoroscopy guided embolization of arteriovenous malformation with contrast,Procedure,SNOMED,Valid,Standard,139
4248854,72916004,Injection of vocal cords,Procedure,SNOMED,Valid,Standard,139
42538957,891000087109,Ultrasonography of left ankle,Procedure,SNOMED,Valid,Standard,139
4336819,87083001,Partial excision of sternum,Procedure,SNOMED,Valid,Standard,139
4337737,232722009,Coronary artery bypass grafts x 4,Procedure,SNOMED,Valid,Standard,139
2109521,49655,"Laparoscopy, surgical, repair, incisional hernia (includes mesh insertion, when performed); incarcerated or strangulated (Deprecated)",Undefined,CPT4,Invalid,Non-standard,138
2109097,44373,"Small intestinal endoscopy, enteroscopy beyond second portion of duodenum, not including ileum; with conversion of percutaneous gastrostomy tube to percutaneous jejunostomy tube",Undefined,CPT4,Invalid,Non-standard,138
4109348,284384005,Examination of foot,Procedure,SNOMED,Valid,Standard,138
4105595,29563005,Arthroscopy of shoulder with limited debridement,Procedure,SNOMED,Valid,Standard,138
2108012,35701,"Exploration not followed by surgical repair, artery; neck (eg, carotid, subclavian)",Undefined,CPT4,Invalid,Non-standard,137
2109026,44110,"Excision of 1 or more lesions of small or large intestine not requiring anastomosis, exteriorization, or fistulization; single enterotomy",Undefined,CPT4,Invalid,Non-standard,137
4083706,24172008,Crisis intervention,Procedure,SNOMED,Valid,Standard,137
4218403,82066000,"Bone density study, dual photon absorptiometry",Procedure,SNOMED,Valid,Standard,32545
4348040,243414007,Pelvic examination under anesthesia,Procedure,SNOMED,Valid,Standard,137
2213421,90474,Immunization administration by intranasal or oral route; each additional vaccine (single or combination vaccine/toxoid) (List separately in addition to code for primary procedure),Undefined,CPT4,Invalid,Non-standard,136
2100825,00534,Anesthesia for transvenous insertion or replacement of pacing cardioverter-defibrillator,Undefined,CPT4,Invalid,Non-standard,136
2101953,11307,"Shaving of epidermal or dermal lesion, single lesion, scalp, neck, hands, feet, genitalia; lesion diameter 1.1 to 2.0 cm",Undefined,CPT4,Invalid,Non-standard,136
2103999,24586,Open treatment of periarticular fracture and/or dislocation of the elbow (fracture distal humerus and proximal ulna and/or proximal radius),Undefined,CPT4,Invalid,Non-standard,136
2104298,25628,"Open treatment of carpal scaphoid (navicular) fracture, includes internal fixation, when performed",Undefined,CPT4,Invalid,Non-standard,136
2105876,29280,Strapping; hand or finger,Undefined,CPT4,Invalid,Non-standard,136
36714117,719217005,Interbody fusion of lumbar spine by anterior approach,Procedure,SNOMED,Valid,Standard,136
4013038,112870002,Flexible fiberoptic sigmoidoscopy for removal of foreign body,Procedure,SNOMED,Valid,Standard,136
45766026,703108000,Fluoroscopy guided central venous line procedure,Procedure,SNOMED,Valid,Standard,136
2100696,00190,Anesthesia for procedures on facial bones or skull; not otherwise specified,Undefined,CPT4,Invalid,Non-standard,135
4082986,241618007,MRI of brachial plexus,Procedure,SNOMED,Valid,Standard,135
4212635,57902003,MRI of temporomandibular joint,Procedure,SNOMED,Valid,Standard,135
42742523,33227,Removal of permanent pacemaker pulse generator with replacement of pacemaker pulse generator; single lead system,Undefined,CPT4,Invalid,Non-standard,135
46257512,33951,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; insertion of peripheral (arterial and/or venous) cannula(e), percutaneous, birth through 5 years of age (includes fluoroscopic guidance, when perf...",Undefined,CPT4,Invalid,Non-standard,135
2106928,33030,"Pericardiectomy, subtotal or complete; without cardiopulmonary bypass",Undefined,CPT4,Invalid,Non-standard,134
2110597,62220,"Creation of shunt; ventriculo-atrial, -jugular, -auricular",Undefined,CPT4,Invalid,Non-standard,134
4015660,11401008,Dilation and curettage of uterus,Procedure,SNOMED,Valid,Standard,339
4024696,196470000,Epley maneuver,Procedure,SNOMED,Valid,Standard,134
4167866,419085005,Fluoroscopic angiography with contrast and embolization of bronchial artery,Procedure,SNOMED,Valid,Standard,134
4218295,7223004,Take-down of stoma of large intestine,Procedure,SNOMED,Valid,Standard,134
4222241,41925004,"Ventriculocisternostomy, third ventricle",Procedure,SNOMED,Valid,Standard,134
4224157,84200003,Angiography of pulmonary arteries,Procedure,SNOMED,Valid,Standard,134
2104257,25515,"Open treatment of radial shaft fracture, includes internal fixation, when performed",Undefined,CPT4,Invalid,Non-standard,133
2105846,29086,"Application, cast; finger (eg, contracture)",Undefined,CPT4,Invalid,Non-standard,133
2107521,34151,"Embolectomy or thrombectomy, with or without catheter; renal, celiac, mesentery, aortoiliac artery, by abdominal incision",Undefined,CPT4,Invalid,Non-standard,133
40480583,443236005,Single photon emission computed tomography with computed tomography of parathyroid,Procedure,SNOMED,Valid,Standard,133
4065191,171839006,Re-release of carpal tunnel,Procedure,SNOMED,Valid,Standard,133
4108768,283165009,Decompression laminectomy,Procedure,SNOMED,Valid,Standard,133
4139137,32687007,Anastomosis of extracranial-intracranial arteries,Procedure,SNOMED,Valid,Standard,133
4259286,44946007,Repair of umbilical hernia,Procedure,SNOMED,Valid,Standard,133
927164,95977,"Electronic analysis of implanted neurostimulator pulse generator/transmitter (eg, contact group[s], interleaving, amplitude, pulse width, frequency [Hz], on/off cycling, burst, magnet mode, dose lockout, patient selectable parameters, responsive n...",Undefined,CPT4,Invalid,Non-standard,133
36674843,770697005,Fluoroscopy guided insertion of stent into bile duct,Procedure,SNOMED,Valid,Standard,133
2211403,72127,"Computed tomography, cervical spine; without contrast material, followed by contrast material(s) and further sections",Undefined,CPT4,Invalid,Non-standard,132
2102073,11646,"Excision, malignant lesion including margins, face, ears, eyelids, nose, lips; excised diameter over 4.0 cm",Undefined,CPT4,Invalid,Non-standard,132
2101985,11426,"Excision, benign lesion including margins, except skin tag (unless listed elsewhere), scalp, neck, hands, feet, genitalia; excised diameter over 4.0 cm",Undefined,CPT4,Invalid,Non-standard,132
4077445,18856005,Arthroscopy of shoulder with extensive debridement,Procedure,SNOMED,Valid,Standard,132
4263386,396487001,Sentinel lymph node biopsy,Procedure,SNOMED,Valid,Standard,132
4326347,430385003,Incision and drainage of abscess of chest,Procedure,SNOMED,Valid,Standard,132
4029787,13861005,Biopsy of bone,Procedure,SNOMED,Valid,Standard,132
2108966,43632,"Gastrectomy, partial, distal; with gastrojejunostomy",Undefined,CPT4,Invalid,Non-standard,131
37109183,2071000087109,MRI of right ankle,Procedure,SNOMED,Valid,Standard,131
4075290,178263003,Biopsy of muscle,Procedure,SNOMED,Valid,Standard,131
4138003,425666002,Computed tomography of colon,Procedure,SNOMED,Valid,Standard,294
4217443,81259007,Incision of cerebral meninges,Procedure,SNOMED,Valid,Standard,131
4290320,37053006,Open reduction of fracture of humerus with internal fixation,Procedure,SNOMED,Valid,Standard,131
2105468,28002,"Incision and drainage below fascia, with or without tendon sheath involvement, foot; single bursal space",Undefined,CPT4,Invalid,Non-standard,130
2109071,44210,"Laparoscopy, surgical; colectomy, total, abdominal, without proctectomy, with ileostomy or ileoproctostomy",Undefined,CPT4,Invalid,Non-standard,130
4159841,272300006,Closed reduction of fracture of femur with internal fixation,Procedure,SNOMED,Valid,Standard,130
46257522,77317,"Brachytherapy isodose plan; intermediate (calculation[s] made from 5 to 10 sources, or remote afterloading brachytherapy, 2-12 channels), includes basic dosimetry calculation(s)",Undefined,CPT4,Invalid,Non-standard,130
37108815,1351000087106,CT of right hip,Procedure,SNOMED,Valid,Standard,130
37110861,725351001,Transcatheter aortic valve replacement,Procedure,SNOMED,Valid,Non-standard,130
4047494,122548005,Biopsy of breast,Procedure,SNOMED,Valid,Standard,130
4330629,431678001,Fluoroscopy guided removal of tunneled central venous catheter with contrast,Procedure,SNOMED,Valid,Standard,130
2314125,95868,"Needle electromyography; cranial nerve supplied muscles, bilateral",Undefined,CPT4,Invalid,Non-standard,129
2100973,00797,Anesthesia for intraperitoneal procedures in upper abdomen including laparoscopy; gastric restrictive procedure for morbid obesity,Undefined,CPT4,Invalid,Non-standard,129
2110028,55706,"Biopsies, prostate, needle, transperineal, stereotactic template guided saturation sampling, including imaging guidance",Undefined,CPT4,Invalid,Non-standard,129
2106241,30465,"Repair of nasal vestibular stenosis (eg, spreader grafting, lateral nasal wall reconstruction)",Undefined,CPT4,Invalid,Non-standard,129
2105875,29260,Strapping; elbow or wrist,Undefined,CPT4,Invalid,Non-standard,129
4175809,4970003,Venography,Procedure,SNOMED,Valid,Standard,129
4185366,54786002,Chemical pleurodesis,Procedure,SNOMED,Valid,Standard,129
4213045,392021009,Lumpectomy of breast,Procedure,SNOMED,Valid,Standard,129
4251035,74180003,"Hepatectomy, trisegmentectomy",Procedure,SNOMED,Valid,Standard,129
42535616,4911000087106,CT of bilateral feet,Procedure,SNOMED,Valid,Standard,129
4267724,62894000,Electrocochleography,Procedure,SNOMED,Valid,Standard,130
4322818,71273005,Partial hepatectomy,Procedure,SNOMED,Valid,Standard,129
44816356,37237,"Transcatheter placement of an intravascular stent(s) (except lower extremity artery(s) for occlusive disease, cervical carotid, extracranial vertebral or intrathoracic carotid, intracranial, or coronary), open or percutaneous, including radiologic...",Undefined,CPT4,Invalid,Non-standard,129
2514553,99455,Work related or medical disability examination by the treating physician that includes: Completion of a medical history commensurate with the patient's condition; Performance of an examination commensurate with the patient's condition; Formulation...,Undefined,CPT4,Invalid,Non-standard,128
2211748,76802,"Ultrasound, pregnant uterus, real time with image documentation, fetal and maternal evaluation, first trimester (< 14 weeks 0 days), transabdominal approach; each additional gestation (List separately in addition to code for primary procedure)",Undefined,CPT4,Invalid,Non-standard,128
2100701,00211,Anesthesia for intracranial procedures; craniotomy or craniectomy for evacuation of hematoma,Undefined,CPT4,Invalid,Non-standard,128
4014564,11343000,Anoscopy with biopsy,Procedure,SNOMED,Valid,Standard,189
46257749,21812,"Open treatment of rib fracture(s) with internal fixation, includes thoracoscopic visualization when performed, unilateral; 4-6 ribs",Undefined,CPT4,Invalid,Non-standard,128
40757106,21552,"Excision, tumor, soft tissue of neck or anterior thorax, subcutaneous; 3 cm or greater",Undefined,CPT4,Invalid,Non-standard,128
45771292,702648004,Drainage using fluoroscopic guidance,Procedure,SNOMED,Valid,Standard,128
2104057,25020,"Decompression fasciotomy, forearm and/or wrist, flexor OR extensor compartment; without debridement of nonviable muscle and/or nerve",Undefined,CPT4,Invalid,Non-standard,127
2109063,44202,"Laparoscopy, surgical; enterectomy, resection of small intestine, single resection and anastomosis",Undefined,CPT4,Invalid,Non-standard,127
2110996,66710,"Ciliary body destruction; cyclophotocoagulation, transscleral",Undefined,CPT4,Invalid,Non-standard,127
2111032,67041,"Vitrectomy, mechanical, pars plana approach; with removal of preretinal cellular membrane (eg, macular pucker)",Undefined,CPT4,Invalid,Non-standard,127
4021434,176074005,Cystoscopic removal of ureteric stent,Procedure,SNOMED,Valid,Standard,1217
4119737,287465001,Percutaneous needle biopsy lung,Procedure,SNOMED,Valid,Standard,127
4122777,234246002,Selective neck dissection of cervical lymph nodes,Procedure,SNOMED,Valid,Standard,127
4167667,48403009,Insertion of infusion pump,Procedure,SNOMED,Valid,Standard,614
4245362,396490007,Myringoplasty,Procedure,SNOMED,Valid,Standard,127
4313017,86755003,"Excisional biopsy of bone, superficial",Procedure,SNOMED,Valid,Standard,127
1389737,80504,"Pathology clinical consultation; for a moderately complex clinical problem, with review of patient's history and medical records and moderate level of medical decision making When using time for code selection, 21-40 minutes of total time is spent...",Undefined,CPT4,Invalid,Non-standard,126
2105346,27724,"Repair of nonunion or malunion, tibia; with iliac or other autograft (includes obtaining graft)",Undefined,CPT4,Invalid,Non-standard,126
2101642,01250,"Anesthesia for all procedures on nerves, muscles, tendons, fascia, and bursae of upper leg",Undefined,CPT4,Invalid,Non-standard,126
